UserID,SessionID,ProductID,CartEvent,OrderID,OrderStatus,PaymentMethod,Timestamp
U0017,S0039,P0018,view,No Order,No order,None,2024-01-19 22:07:00
U0006,S0144,P0022,purchase,No Order,Shipped,None,2024-01-28 18:17:00
U0001,S0287,P0032,remove,O11307,No order,Debit Card,2024-01-30 17:25:00
U0042,S0202,P0026,view,O11308,Pending,Credit Card,2024-01-08 10:13:00
U0032,S0140,P0022,purchase,O11309,No order,None,2024-01-24 11:55:00
U0063,S0280,P0003,add,O11310,No order,None,2024-01-27 13:46:00
U0008,S0143,P0027,remove,O11311,No order,Credit Card,2024-01-22 13:38:00
U0049,S0189,P0009,purchase,O11312,No order,Debit Card,2024-01-06 2:36:00
U0091,S0287,P0005,view,No Order,Canceled,None,2024-01-11 0:31:00
U0018,S0052,P0009,purchase,O11314,Delivered,None,2024-01-16 5:31:00
U0008,S0089,P0049,remove,No Order,No order,Paypal,2024-01-10 0:20:00
U0063,S0002,P0043,remove,No Order,No order,None,2024-01-14 6:30:00
U0081,S0298,P0031,add,O11317,No order,None,2024-01-26 16:10:00
U0060,S0297,P0013,purchase,No Order,No order,None,2024-01-10 15:56:00
U0093,S0101,P0050,add,O11319,No Order,None,2024-01-16 9:01:00
U0067,S0156,P0003,purchase,O11320,No order,Debit Card,2024-01-23 13:46:00
U0047,S0031,P0042,view,No Order,No Order,None,2024-01-24 4:27:00
U0058,S0288,P0040,remove,No Order,No Order,Debit Card,2024-01-01 19:56:00
U0062,S0285,P0010,remove,O11323,No order,Debit Card,2024-01-30 4:13:00
U0081,S0039,P0045,purchase,O11324,No order,Paypal,2024-01-09 12:13:00
U0015,S0159,P0006,remove,No Order,No order,None,2024-01-09 0:43:00
U0095,S0269,P0033,purchase,No Order,No order,Paypal,2024-01-16 10:44:00
U0016,S0072,P0042,remove,No Order,No Order,None,2024-01-06 21:55:00
U0094,S0269,P0008,add,No Order,No order,Paypal,2024-01-04 16:41:00
U0069,S0272,P0046,view,O11329,No Order,None,2024-01-29 7:59:00
U0087,S0282,P0018,view,No Order,No order,None,2024-01-26 21:41:00
U0033,S0074,P0022,purchase,O11331,Pending,Paypal,2024-01-20 16:27:00
U0049,S0259,P0011,purchase,O11332,No order,None,2024-01-16 4:57:00
U0035,S0062,P0033,purchase,O11333,No order,None,2024-01-18 4:09:00
U0099,S0085,P0011,remove,O11334,No order,None,2024-01-20 8:00:00
U0022,S0007,P0034,view,O11335,No order,None,2024-01-18 15:06:00
U0066,S0292,P0019,remove,No Order,No Order,Paypal,2024-01-20 18:57:00
U0020,S0279,P0012,add,No Order,Pending,None,2024-01-24 19:31:00
U0005,S0228,P0031,purchase,O11338,Shipped,None,2024-01-05 9:07:00
U0091,S0274,P0018,remove,No Order,No order,None,2024-01-24 11:32:00
U0069,S0005,P0014,view,No Order,No Order,Credit Card,2024-01-12 11:57:00
U0088,S0191,P0026,view,No Order,No Order,Debit Card,2024-01-14 4:42:00
U0069,S0059,P0046,view,No Order,No Order,None,2024-01-25 12:13:00
U0077,S0067,P0016,view,No Order,No Order,None,2024-01-14 5:11:00
U0002,S0269,P0004,purchase,No Order,Canceled,None,2024-01-14 22:09:00
U0051,S0141,P0028,purchase,No Order,No order,None,2024-01-18 3:09:00
U0053,S0064,P0043,purchase,O11346,No order,None,2024-01-29 20:52:00
U0076,S0065,P0028,purchase,O11347,Pending,None,2024-01-06 21:25:00
U0040,S0171,P0015,add,No Order,No Order,Credit Card,2024-01-19 16:52:00
U0014,S0088,P0003,remove,O11349,No order,Credit Card,2024-01-23 17:27:00
U0065,S0160,P0045,view,O11350,Canceled,Paypal,2024-01-18 13:42:00
U0061,S0030,P0017,purchase,No Order,Delivered,Paypal,2024-01-30 11:22:00
U0049,S0096,P0029,remove,No Order,No Order,None,2024-01-02 20:20:00
U0087,S0085,P0036,view,O11353,Pending,Paypal,2024-01-02 5:59:00
U0004,S0041,P0003,remove,O11354,Canceled,Credit Card,2024-01-18 17:15:00
U0037,S0105,P0050,purchase,No Order,No order,None,2024-01-27 10:01:00
U0087,S0250,P0024,view,No Order,No Order,None,2024-01-08 0:23:00
U0040,S0299,P0032,purchase,O11357,Canceled,Paypal,2024-01-29 3:52:00
U0053,S0129,P0002,add,No Order,No Order,Credit Card,2024-01-13 14:22:00
U0008,S0152,P0031,purchase,No Order,No order,Paypal,2024-01-08 14:47:00
U0058,S0059,P0039,purchase,No Order,Delivered,None,2024-01-14 8:46:00
U0035,S0271,P0027,remove,O11361,No order,None,2024-01-24 11:30:00
U0100,S0209,P0033,add,No Order,Canceled,None,2024-01-06 14:28:00
U0094,S0185,P0025,remove,O11363,Pending,Credit Card,2024-01-10 4:03:00
U0038,S0213,P0021,purchase,O11364,Shipped,None,2024-01-29 18:33:00
U0011,S0204,P0009,add,No Order,No order,Paypal,2024-01-24 7:52:00
U0031,S0285,P0016,purchase,No Order,Pending,None,2024-01-01 23:30:00
U0026,S0186,P0049,remove,No Order,No Order,Paypal,2024-01-19 14:14:00
U0042,S0064,P0042,view,No Order,No order,Debit Card,2024-01-20 2:44:00
U0040,S0024,P0045,view,O11369,No order,None,2024-01-12 3:59:00
U0003,S0169,P0002,remove,No Order,No Order,Paypal,2024-01-22 3:04:00
U0072,S0185,P0047,remove,O11371,No order,Debit Card,2024-01-22 9:36:00
U0087,S0175,P0014,purchase,No Order,No order,None,2024-01-23 1:30:00
U0080,S0185,P0026,remove,O11373,No order,None,2024-01-03 14:46:00
U0076,S0058,P0049,view,No Order,No Order,Debit Card,2024-01-14 20:47:00
U0013,S0136,P0048,purchase,O11375,Canceled,None,2024-01-08 7:23:00
U0068,S0063,P0041,purchase,O11376,Canceled,None,2024-01-25 5:28:00
U0027,S0108,P0010,purchase,O11377,No order,None,2024-01-18 20:00:00
U0028,S0036,P0028,view,O11378,Pending,None,2024-01-29 1:29:00
U0006,S0063,P0021,add,No Order,No order,Paypal,2024-01-18 10:54:00
U0028,S0221,P0019,remove,No Order,Pending,Debit Card,2024-01-25 14:36:00
U0012,S0045,P0024,add,No Order,No Order,None,2024-01-19 0:47:00
U0070,S0208,P0020,remove,O11382,Canceled,Credit Card,2024-01-02 18:49:00
U0007,S0230,P0041,purchase,O11383,No order,Paypal,2024-01-24 10:25:00
U0064,S0158,P0036,remove,No Order,No Order,None,2024-01-16 12:05:00
U0010,S0049,P0019,add,O11385,No order,None,2024-01-23 2:03:00
U0010,S0135,P0036,add,No Order,No Order,None,2024-01-13 23:45:00
U0031,S0236,P0032,purchase,O11387,No order,None,2024-01-22 1:25:00
U0035,S0298,P0040,view,O11388,No order,None,2024-01-12 22:02:00
U0023,S0093,P0004,purchase,O11389,No order,Debit Card,2024-01-29 4:08:00
U0079,S0175,P0017,remove,No Order,No Order,Paypal,2024-01-13 17:03:00
U0050,S0288,P0011,remove,No Order,Canceled,Credit Card,2024-01-08 2:51:00
U0020,S0298,P0015,add,No Order,No Order,Debit Card,2024-01-06 3:14:00
U0083,S0199,P0023,purchase,O11393,No order,Credit Card,2024-01-10 5:47:00
U0018,S0159,P0038,view,No Order,No order,None,2024-01-04 18:57:00
U0056,S0275,P0042,view,No Order,No order,None,2024-01-15 13:31:00
U0023,S0134,P0004,remove,O11396,No order,Debit Card,2024-01-12 5:50:00
U0030,S0259,P0017,remove,O11397,No order,Credit Card,2024-01-09 16:33:00
U0021,S0040,P0026,remove,O11398,No Order,Debit Card,2024-01-24 23:05:00
U0090,S0288,P0013,add,O11399,No order,None,2024-01-07 7:39:00
U0040,S0166,P0044,add,No Order,No order,None,2024-01-09 10:00:00
U0096,S0172,P0038,add,No Order,No Order,Paypal,2024-01-14 8:14:00
U0001,S0147,P0013,purchase,No Order,No order,None,2024-01-17 14:41:00
U0052,S0229,P0032,view,No Order,No Order,Debit Card,2024-01-16 0:58:00
U0053,S0127,P0009,purchase,O11404,No order,Debit Card,2024-01-17 14:31:00
U0066,S0165,P0025,remove,No Order,No order,None,2024-01-04 14:41:00
U0060,S0101,P0030,view,O11406,No order,None,2024-01-30 11:53:00
U0066,S0206,P0044,view,No Order,No order,None,2024-01-21 10:26:00
U0042,S0048,P0026,purchase,O11408,Canceled,Paypal,2024-01-15 17:25:00
U0085,S0261,P0002,add,No Order,Canceled,Credit Card,2024-01-01 18:34:00
U0043,S0030,P0026,add,O11410,No order,Debit Card,2024-01-11 11:03:00
U0088,S0183,P0027,purchase,O11411,Shipped,None,2024-01-14 4:04:00
U0033,S0063,P0049,purchase,O11412,No order,Debit Card,2024-01-21 17:19:00
U0040,S0144,P0031,remove,O11413,No order,None,2024-01-18 1:52:00
U0059,S0134,P0015,remove,O11414,No Order,None,2024-01-15 10:03:00
U0049,S0069,P0035,add,O11415,No order,Paypal,2024-01-25 9:45:00
U0079,S0147,P0012,purchase,No Order,No order,Credit Card,2024-01-20 0:25:00
U0084,S0055,P0022,purchase,No Order,No order,Paypal,2024-01-02 16:38:00
U0017,S0010,P0020,purchase,No Order,Delivered,Paypal,2024-01-06 22:04:00
U0009,S0017,P0047,purchase,O11419,Canceled,None,2024-01-11 13:03:00
U0035,S0118,P0031,purchase,O11420,No order,Paypal,2024-01-29 8:53:00
U0001,S0046,P0024,add,O11421,No order,None,2024-01-05 23:09:00
U0017,S0187,P0032,purchase,No Order,No order,None,2024-01-11 9:55:00
U0084,S0277,P0049,add,No Order,No Order,None,2024-01-28 5:31:00
U0030,S0238,P0014,purchase,O11424,No order,Debit Card,2024-01-20 21:31:00
U0019,S0273,P0034,remove,No Order,Canceled,None,2024-01-27 21:05:00
U0039,S0273,P0007,add,No Order,No order,Debit Card,2024-01-16 4:32:00
U0061,S0163,P0008,add,No Order,No order,None,2024-01-14 17:08:00
U0091,S0271,P0012,remove,No Order,No Order,None,2024-01-15 1:10:00
U0063,S0283,P0032,add,O11429,No order,None,2024-01-06 9:34:00
U0004,S0160,P0034,remove,O11430,No Order,Debit Card,2024-01-19 18:05:00
U0052,S0028,P0044,view,No Order,No order,None,2024-01-06 18:07:00
U0024,S0094,P0038,purchase,O11432,No order,None,2024-01-10 20:09:00
U0069,S0045,P0020,view,No Order,Canceled,None,2024-01-01 21:47:00
U0070,S0246,P0013,remove,O11434,Pending,Debit Card,2024-01-04 13:14:00
U0072,S0076,P0012,remove,No Order,No order,None,2024-01-21 10:51:00
U0100,S0088,P0050,purchase,No Order,Shipped,Paypal,2024-01-03 3:02:00
U0099,S0115,P0034,remove,No Order,No order,Credit Card,2024-01-11 17:02:00
U0053,S0184,P0037,view,No Order,No Order,None,2024-01-10 20:59:00
U0027,S0071,P0007,add,No Order,Pending,None,2024-01-02 12:21:00
U0094,S0276,P0002,purchase,No Order,No order,None,2024-01-17 0:57:00
U0092,S0195,P0010,purchase,O11441,Pending,Paypal,2024-01-13 11:37:00
U0093,S0075,P0028,purchase,O11442,No order,None,2024-01-02 17:28:00
U0089,S0278,P0036,remove,O11443,No order,Debit Card,2024-01-24 12:59:00
U0081,S0221,P0043,view,O11444,No Order,None,2024-01-01 22:42:00
U0044,S0260,P0038,purchase,No Order,Shipped,None,2024-01-10 22:20:00
U0003,S0129,P0004,add,O11446,No Order,None,2024-01-04 8:57:00
U0027,S0173,P0034,view,No Order,No order,None,2024-01-17 15:10:00
U0019,S0198,P0034,add,O11448,No Order,None,2024-01-16 14:47:00
U0084,S0246,P0006,remove,O11449,No order,None,2024-01-07 6:42:00
U0062,S0259,P0011,purchase,No Order,Shipped,None,2024-01-27 22:49:00
U0065,S0189,P0040,view,No Order,No order,None,2024-01-02 4:17:00
U0084,S0181,P0030,purchase,O11452,Pending,None,2024-01-07 9:28:00
U0062,S0002,P0020,purchase,No Order,No order,None,2024-01-05 21:56:00
U0034,S0083,P0005,remove,No Order,No Order,Debit Card,2024-01-07 6:11:00
U0017,S0251,P0025,add,O11455,Pending,Credit Card,2024-01-22 8:17:00
U0002,S0135,P0018,add,O11456,No order,Debit Card,2024-01-27 5:35:00
U0078,S0283,P0029,purchase,O11457,Pending,None,2024-01-21 21:11:00
U0043,S0125,P0038,purchase,O11458,Pending,None,2024-01-25 21:05:00
U0071,S0073,P0023,view,O11459,No order,None,2024-01-30 11:49:00
U0067,S0203,P0046,add,O11460,No order,Paypal,2024-01-12 21:40:00
U0070,S0044,P0024,add,No Order,Canceled,None,2024-01-08 21:08:00
U0082,S0293,P0029,purchase,O11462,Pending,Credit Card,2024-01-28 18:39:00
U0095,S0088,P0024,purchase,O11463,No order,None,2024-01-21 23:33:00
U0041,S0244,P0026,remove,No Order,Pending,None,2024-01-24 23:48:00
U0001,S0047,P0050,remove,O11465,No order,Debit Card,2024-01-30 10:42:00
U0002,S0071,P0049,purchase,O11466,Canceled,Paypal,2024-01-30 11:41:00
U0003,S0283,P0022,purchase,No Order,Shipped,Debit Card,2024-01-07 23:44:00
U0015,S0151,P0010,remove,No Order,No Order,None,2024-01-23 5:12:00
U0023,S0008,P0001,add,No Order,No Order,None,2024-01-20 20:16:00
U0063,S0038,P0031,remove,O11470,Pending,None,2024-01-09 20:02:00
U0009,S0189,P0025,remove,O11471,Pending,None,2024-01-23 18:39:00
U0039,S0005,P0028,remove,No Order,No order,None,2024-01-02 17:45:00
U0078,S0018,P0038,add,No Order,No order,Paypal,2024-01-25 7:05:00
U0047,S0187,P0044,add,O11474,Canceled,Debit Card,2024-01-30 18:14:00
U0057,S0179,P0035,purchase,No Order,No order,Credit Card,2024-01-16 18:14:00
U0082,S0247,P0033,remove,O11476,No order,None,2024-01-02 21:54:00
U0065,S0148,P0003,purchase,No Order,No order,None,2024-01-14 17:39:00
U0037,S0021,P0014,add,O11478,No Order,None,2024-01-28 11:48:00
U0051,S0045,P0046,purchase,O11479,No order,None,2024-01-13 16:00:00
U0026,S0280,P0019,add,O11480,No Order,None,2024-01-17 22:48:00
U0030,S0036,P0015,purchase,O11481,Delivered,Paypal,2024-01-09 17:03:00
U0003,S0300,P0016,add,O11482,No order,None,2024-01-27 9:23:00
U0016,S0196,P0013,remove,O11483,Canceled,None,2024-01-05 18:00:00
U0033,S0264,P0025,add,O11484,No order,Credit Card,2024-01-27 14:33:00
U0037,S0078,P0041,view,O11485,No order,Paypal,2024-01-11 21:02:00
U0009,S0116,P0040,add,No Order,No order,Paypal,2024-01-16 1:16:00
U0072,S0292,P0043,add,No Order,No order,None,2024-01-15 15:41:00
U0096,S0192,P0011,purchase,O11488,Delivered,None,2024-01-17 4:43:00
U0016,S0206,P0021,add,No Order,No Order,None,2024-01-30 9:53:00
U0022,S0015,P0020,remove,No Order,No order,None,2024-01-10 8:31:00
U0098,S0291,P0038,view,O11491,No Order,Debit Card,2024-01-23 14:22:00
U0045,S0009,P0021,remove,No Order,No order,Credit Card,2024-01-25 0:17:00
U0054,S0172,P0048,purchase,O11493,Shipped,Debit Card,2024-01-12 10:45:00
U0087,S0219,P0038,purchase,No Order,Canceled,Credit Card,2024-01-24 22:10:00
U0068,S0012,P0047,view,No Order,No order,Paypal,2024-01-10 14:32:00
U0036,S0132,P0049,remove,O11496,No order,Credit Card,2024-01-03 1:32:00
U0046,S0243,P0030,purchase,O11497,Delivered,None,2024-01-13 1:55:00
U0091,S0184,P0027,remove,No Order,No order,None,2024-01-06 12:14:00
U0098,S0010,P0048,view,No Order,No Order,None,2024-01-20 17:58:00
U0017,S0171,P0023,view,O11500,No order,None,2024-01-24 5:20:00
U0064,S0260,P0035,view,No Order,No order,None,2024-01-15 21:07:00
U0009,S0086,P0038,remove,O11502,No order,Debit Card,2024-01-10 21:03:00
U0084,S0292,P0031,remove,No Order,No order,None,2024-01-01 12:31:00
U0032,S0061,P0030,purchase,No Order,No order,None,2024-01-23 2:37:00
U0019,S0244,P0039,view,O11505,No order,None,2024-01-04 14:14:00
U0007,S0086,P0027,remove,No Order,No order,Credit Card,2024-01-30 22:29:00
U0049,S0070,P0020,purchase,O11507,No order,None,2024-01-06 12:11:00
U0073,S0289,P0019,view,O11508,Canceled,Credit Card,2024-01-22 18:07:00
U0064,S0082,P0010,purchase,O11509,No order,Credit Card,2024-01-13 21:30:00
U0093,S0146,P0041,purchase,O11510,No order,Paypal,2024-01-21 12:04:00
U0058,S0212,P0003,remove,No Order,No order,None,2024-01-02 2:20:00
U0081,S0085,P0044,purchase,O11512,No order,Debit Card,2024-01-10 9:21:00
U0058,S0139,P0045,view,No Order,No order,Paypal,2024-01-30 10:52:00
U0067,S0210,P0044,add,O11514,No order,None,2024-01-26 9:56:00
U0096,S0282,P0048,remove,O11515,Pending,Debit Card,2024-01-13 10:12:00
U0067,S0281,P0050,purchase,O11516,Canceled,None,2024-01-30 22:03:00
U0076,S0052,P0001,remove,No Order,Canceled,None,2024-01-22 4:44:00
U0049,S0146,P0043,view,O11518,No order,Paypal,2024-01-20 11:18:00
U0046,S0016,P0044,purchase,No Order,No order,None,2024-01-15 22:45:00
U0055,S0174,P0047,add,No Order,No Order,None,2024-01-25 12:28:00
U0022,S0237,P0011,purchase,No Order,No order,Debit Card,2024-01-11 16:21:00
U0047,S0253,P0023,view,O11522,No Order,None,2024-01-09 13:27:00
U0002,S0003,P0025,purchase,No Order,Canceled,Paypal,2024-01-27 20:43:00
U0009,S0166,P0024,add,No Order,No order,Paypal,2024-01-19 3:56:00
U0034,S0291,P0021,add,No Order,Pending,None,2024-01-14 0:08:00
U0036,S0279,P0011,remove,O11526,No order,None,2024-01-15 16:01:00
U0050,S0181,P0040,view,No Order,No Order,None,2024-01-02 6:27:00
U0082,S0222,P0025,remove,No Order,No order,Credit Card,2024-01-22 23:00:00
U0057,S0045,P0048,view,O11529,No order,Credit Card,2024-01-18 8:00:00
U0003,S0035,P0017,add,No Order,Canceled,Credit Card,2024-01-09 3:15:00
U0044,S0074,P0022,remove,No Order,Canceled,Credit Card,2024-01-23 6:20:00
U0020,S0217,P0011,view,No Order,No order,None,2024-01-21 1:34:00
U0094,S0101,P0011,remove,O11533,No Order,None,2024-01-25 5:34:00
U0071,S0007,P0018,purchase,O11534,Delivered,Debit Card,2024-01-16 7:22:00
U0066,S0071,P0032,remove,No Order,No Order,None,2024-01-07 8:51:00
U0023,S0111,P0009,add,No Order,Canceled,None,2024-01-29 14:03:00
U0079,S0029,P0042,add,No Order,Pending,None,2024-01-12 17:31:00
U0061,S0105,P0034,view,O11538,No order,Credit Card,2024-01-17 19:31:00
U0066,S0082,P0021,add,No Order,No Order,None,2024-01-26 16:32:00
U0060,S0065,P0029,add,No Order,Canceled,None,2024-01-10 5:05:00
U0095,S0257,P0022,add,O11541,No order,None,2024-01-12 4:08:00
U0033,S0104,P0039,purchase,No Order,No order,Debit Card,2024-01-16 2:09:00
U0037,S0211,P0040,view,No Order,No order,Credit Card,2024-01-21 21:04:00
U0072,S0193,P0010,view,O11544,No Order,Debit Card,2024-01-06 23:16:00
U0058,S0196,P0004,view,O11545,Canceled,None,2024-01-18 10:23:00
U0011,S0119,P0003,purchase,O11546,Shipped,Debit Card,2024-01-06 2:01:00
U0087,S0148,P0002,view,No Order,No Order,None,2024-01-28 22:16:00
U0081,S0212,P0043,view,No Order,No order,Debit Card,2024-01-22 13:39:00
U0100,S0013,P0005,purchase,O11549,No order,None,2024-01-23 17:47:00
U0032,S0075,P0046,remove,O11550,No Order,Paypal,2024-01-02 7:25:00
U0098,S0083,P0010,remove,O11551,No Order,Credit Card,2024-01-12 20:21:00
U0013,S0300,P0009,view,No Order,No order,None,2024-01-19 0:11:00
U0042,S0042,P0024,add,No Order,No order,None,2024-01-11 13:03:00
U0035,S0168,P0028,purchase,O11554,No order,Debit Card,2024-01-28 20:00:00
U0017,S0093,P0036,remove,O11555,Canceled,None,2024-01-17 22:14:00
U0083,S0174,P0015,add,O11556,No Order,None,2024-01-24 4:55:00
U0032,S0111,P0005,purchase,O11557,Pending,None,2024-01-20 14:01:00
U0019,S0289,P0001,view,No Order,Canceled,None,2024-01-16 15:47:00
U0010,S0081,P0001,purchase,No Order,Pending,Paypal,2024-01-21 23:48:00
U0070,S0101,P0036,purchase,O11560,No order,Debit Card,2024-01-18 12:54:00
U0096,S0242,P0011,view,O11561,Canceled,Debit Card,2024-01-30 23:05:00
U0051,S0026,P0013,remove,O11562,No order,Debit Card,2024-01-07 16:50:00
U0029,S0114,P0039,view,O11563,Pending,Debit Card,2024-01-19 2:35:00
U0092,S0274,P0012,add,O11564,No order,None,2024-01-13 17:45:00
U0085,S0083,P0038,view,O11565,No order,None,2024-01-07 23:06:00
U0064,S0106,P0034,remove,No Order,Canceled,None,2024-01-06 7:41:00
U0036,S0239,P0023,view,O11567,No order,None,2024-01-22 1:58:00
U0015,S0172,P0012,view,No Order,No order,None,2024-01-09 10:32:00
U0054,S0143,P0003,purchase,No Order,No order,None,2024-01-27 13:19:00
U0047,S0133,P0019,add,O11570,No order,Credit Card,2024-01-16 16:13:00
U0036,S0108,P0037,add,O11571,No Order,Credit Card,2024-01-22 16:07:00
U0082,S0008,P0035,view,O11572,No order,None,2024-01-28 14:27:00
U0053,S0249,P0035,purchase,No Order,No order,None,2024-01-12 22:16:00
U0083,S0085,P0022,remove,O11574,No order,None,2024-01-03 11:24:00
U0089,S0265,P0026,add,O11575,No Order,None,2024-01-11 21:23:00
U0051,S0003,P0050,purchase,No Order,No order,None,2024-01-02 10:53:00
U0041,S0211,P0015,remove,O11577,No Order,None,2024-01-20 2:30:00
U0036,S0045,P0042,view,No Order,Pending,Credit Card,2024-01-14 12:44:00
U0033,S0033,P0028,view,No Order,No Order,None,2024-01-24 9:09:00
U0002,S0154,P0018,remove,No Order,No order,None,2024-01-02 21:49:00
U0099,S0181,P0018,view,No Order,Pending,None,2024-01-26 9:29:00
U0071,S0096,P0039,view,O11582,No Order,Debit Card,2024-01-13 1:33:00
U0009,S0285,P0048,purchase,No Order,Delivered,None,2024-01-15 6:38:00
U0001,S0222,P0050,remove,No Order,No Order,None,2024-01-21 23:27:00
U0088,S0202,P0017,view,No Order,Canceled,None,2024-01-04 14:59:00
U0068,S0179,P0011,view,No Order,No order,None,2024-01-05 23:37:00
U0078,S0294,P0043,add,O11587,Canceled,Debit Card,2024-01-25 11:40:00
U0075,S0115,P0010,add,O11588,No Order,Debit Card,2024-01-18 19:14:00
U0027,S0224,P0015,purchase,No Order,No order,Debit Card,2024-01-15 23:57:00
U0084,S0117,P0029,view,O11590,No Order,None,2024-01-05 0:29:00
U0012,S0253,P0043,view,No Order,No Order,Credit Card,2024-01-16 2:07:00
U0022,S0097,P0044,view,O11592,No Order,None,2024-01-02 17:18:00
U0025,S0139,P0018,view,O11593,No order,Credit Card,2024-01-28 19:48:00
U0069,S0048,P0042,purchase,O11594,No order,None,2024-01-03 18:52:00
U0089,S0156,P0022,view,O11595,No order,None,2024-01-20 2:43:00
U0029,S0063,P0025,view,O11596,No order,None,2024-01-16 22:07:00
U0049,S0118,P0032,add,No Order,No order,None,2024-01-03 20:45:00
U0089,S0025,P0034,view,No Order,Canceled,None,2024-01-16 16:54:00
U0041,S0211,P0011,purchase,O11599,No order,None,2024-01-28 12:51:00
U0069,S0171,P0003,view,No Order,No Order,None,2024-01-27 3:16:00
U0030,S0075,P0045,add,No Order,No order,None,2024-01-23 10:16:00
U0087,S0060,P0029,view,No Order,No order,None,2024-01-03 14:49:00
U0068,S0021,P0030,remove,O11603,No order,Credit Card,2024-01-09 4:28:00
U0078,S0138,P0034,remove,O11604,No Order,None,2024-01-14 20:46:00
U0100,S0004,P0026,add,No Order,No Order,None,2024-01-13 6:37:00
U0093,S0113,P0003,add,No Order,No order,None,2024-01-13 13:46:00
U0088,S0218,P0006,remove,O11607,No order,None,2024-01-10 6:39:00
U0025,S0276,P0018,remove,O11608,No order,None,2024-01-12 10:31:00
U0013,S0264,P0015,view,No Order,Pending,None,2024-01-24 17:11:00
U0070,S0190,P0035,remove,O11610,Pending,Credit Card,2024-01-04 22:26:00
U0055,S0110,P0047,purchase,No Order,No order,None,2024-01-10 8:32:00
U0070,S0283,P0024,remove,No Order,Pending,Paypal,2024-01-08 16:38:00
U0049,S0016,P0044,remove,No Order,No order,Paypal,2024-01-27 11:19:00
U0053,S0068,P0031,remove,O11614,No Order,Credit Card,2024-01-03 7:33:00
U0094,S0102,P0023,view,No Order,Pending,None,2024-01-15 14:41:00
U0079,S0220,P0027,purchase,O11616,No order,None,2024-01-29 2:47:00
U0048,S0139,P0005,purchase,No Order,Pending,None,2024-01-05 20:03:00
U0057,S0280,P0034,remove,No Order,Canceled,None,2024-01-03 0:25:00
U0015,S0106,P0036,purchase,No Order,Canceled,None,2024-01-12 12:54:00
U0044,S0251,P0047,view,No Order,No order,None,2024-01-15 11:58:00
U0032,S0144,P0021,view,No Order,Canceled,Credit Card,2024-01-17 18:23:00
U0062,S0171,P0026,remove,O11622,No order,None,2024-01-16 22:53:00
U0025,S0225,P0004,purchase,O11623,No order,None,2024-01-17 20:06:00
U0016,S0206,P0022,remove,No Order,Canceled,Debit Card,2024-01-21 6:00:00
U0082,S0110,P0044,purchase,O11625,No order,None,2024-01-12 12:26:00
U0016,S0149,P0044,purchase,No Order,Pending,Credit Card,2024-01-12 1:01:00
U0085,S0170,P0044,view,O11627,No order,Debit Card,2024-01-03 9:05:00
U0057,S0262,P0023,view,No Order,No order,Debit Card,2024-01-30 9:04:00
U0094,S0017,P0037,view,O11629,No Order,Credit Card,2024-01-16 4:53:00
U0043,S0143,P0042,remove,O11630,Pending,Credit Card,2024-01-28 18:04:00
U0054,S0005,P0009,purchase,O11631,No order,Paypal,2024-01-26 21:54:00
U0067,S0083,P0021,add,O11632,No order,None,2024-01-20 4:16:00
U0078,S0108,P0031,add,O11633,No order,Paypal,2024-01-17 3:55:00
U0013,S0146,P0050,purchase,O11634,No order,Paypal,2024-01-22 19:31:00
U0050,S0285,P0022,purchase,No Order,No order,Debit Card,2024-01-17 12:59:00
U0062,S0262,P0010,remove,O11636,Pending,None,2024-01-12 22:35:00
U0018,S0050,P0046,add,O11637,Pending,None,2024-01-23 10:06:00
U0050,S0141,P0050,add,No Order,No Order,None,2024-01-21 8:57:00
U0060,S0034,P0015,view,No Order,No order,None,2024-01-30 17:32:00
U0072,S0170,P0039,view,No Order,No Order,None,2024-01-12 17:09:00
U0084,S0050,P0030,purchase,O11641,No order,Credit Card,2024-01-19 13:53:00
U0075,S0040,P0004,view,O11642,Pending,None,2024-01-24 22:27:00
U0009,S0161,P0026,purchase,No Order,Pending,None,2024-01-17 8:08:00
U0057,S0092,P0010,view,No Order,No order,None,2024-01-03 12:44:00
U0006,S0039,P0004,purchase,No Order,Shipped,None,2024-01-08 9:12:00
U0070,S0291,P0036,purchase,O11646,Shipped,Credit Card,2024-01-23 9:27:00
U0004,S0123,P0016,view,O11647,Canceled,None,2024-01-11 9:25:00
U0076,S0132,P0019,purchase,O11648,No order,None,2024-01-23 19:32:00
U0060,S0242,P0031,add,No Order,No Order,Credit Card,2024-01-20 6:04:00
U0025,S0080,P0032,add,No Order,No Order,None,2024-01-28 3:23:00
U0065,S0104,P0028,view,O11651,Pending,None,2024-01-13 10:33:00
U0065,S0070,P0023,purchase,O11652,Shipped,None,2024-01-04 16:14:00
U0031,S0003,P0046,remove,O11653,No order,None,2024-01-10 1:35:00
U0027,S0111,P0028,add,No Order,No Order,Debit Card,2024-01-01 2:24:00
U0012,S0002,P0044,view,No Order,No order,Debit Card,2024-01-29 19:33:00
U0039,S0177,P0023,purchase,No Order,No order,None,2024-01-08 22:03:00
U0035,S0267,P0050,view,No Order,No order,None,2024-01-11 3:38:00
U0066,S0081,P0028,view,O11658,No order,Credit Card,2024-01-22 8:03:00
U0044,S0061,P0050,purchase,No Order,Shipped,Debit Card,2024-01-16 9:32:00
U0098,S0155,P0007,remove,No Order,No order,None,2024-01-09 23:54:00
U0044,S0287,P0010,remove,O11661,No Order,None,2024-01-08 10:54:00
